field_1,Antenas,Nombres,Lat,Long,CentroLat,CentroLong,MINVU,Area
1803,RENOL,RENOLU9,-33.537399999999998,-70.784700000000001,-33.538096816200003,-70.784217338900007,gran santiago,935796.50
241,MPDC2,MPDC2U3,-33.373610999999997,-70.692222000000001,-33.374085096199998,-70.692898575399994,gran santiago,872203.35
635,MELOH,MELOHU4,-33.446205999999997,-70.660273000000004,-33.446205999999997,-70.660273000000004,gran santiago,39328.58
1026,VIZCL,VIZCLU1,-33.596744999999999,-70.520249000000007,-33.595921123499998,-70.519556428800001,gran santiago,4362151.56
2613,SKLAI,SKLAIU2,-33.322623999999998,-70.720776999999998,-33.322623999999998,-70.720776999999998,gran santiago,2010172.71
6778,CAPIT,CAPITW1,-33.452638999999998,-70.601056000000000,-33.452408246200001,-70.600661018300002,gran santiago,204937.05
0,SPCR2,SPCR2,-36.869056999999998,-73.145669999999996,-36.869056999999998,-73.145669999999996,gran concepcion,62929903.60
2673,LVSF2,LVSF2Z,-31.911966660000001,-71.501322222200002,-31.912193704600000,-71.502839121500003,los vilos,43809908.85
4943,AMERF,AMERFAA,-33.596222200000000,-70.712166699999997,-33.595216432500003,-70.712166699999997,gran santiago,2293451.53
9504,ALVAR,ALVARU8,-33.451667000000000,-70.522221999999999,-33.451667000000000,-70.521498730800005,gran santiago,556020.25
2709,GOMAN,GOMANW2,-33.333190000000002,-70.559359999999998,-33.333538408099997,-70.559119237700003,gran santiago,6301846.81
5051,HNUN3,HNUN3U2,-33.443981000000001,-70.559438999999998,-33.443578692999999,-70.559438999999998,gran santiago,484349.15
7265,LAZAN,LAZANU9,-18.470140000000001,-70.282880000000006,-18.469737692999999,-70.283614657499996,arica,7655890.43
7014,MJCIH,MJCIHW1,-33.440094000000002,-70.656586000000004,-33.440002268599997,-70.656283973599997,gran santiago,10472.05
7910,NCITA,NCITAU9,-33.416632999999997,-70.597956999999994,-33.415587775799999,-70.598679968599996,gran santiago,41500.69
1726,APERR,APERRU7,-33.415101000000000,-70.639292999999995,-33.414095232500003,-70.639292999999995,gran santiago,715999.97
2394,PISPO,PISPOU8,-38.987208000000003,-72.651730999999998,-38.987875734200003,-72.651010157800002,pitrufquen,109016423.75
12160,VIELU,VIELUU3,-33.462193999999997,-70.656778000000003,-33.462478474000001,-70.657118994900003,gran santiago,170523.07
9855,FEDIS,FEDISW3,-33.434198000000002,-70.661492999999993,-33.434608913399998,-70.661906170699993,gran santiago,130124.48
5132,CUNOE,CUNOEU2,-33.388444000000000,-71.125861000000000,-33.388863069800003,-71.124991671399997,curacavi,57677175.45
5455,REQCC,REQCCU1,-34.290059999999997,-70.820610000000002,-34.289284206100000,-70.819490959800007,requinoa,30889860.28
3110,TAPLA,TAPLAU9,-33.663580000000003,-70.932699999999997,-33.664066151900002,-70.932972372799995,talagante,1893862.40
1257,CNAVF,CNAVFL0,-33.405540000000002,-70.719149999999999,-33.405540000000002,-70.719149999999999,gran santiago,1592953.91
1360,PCHIF,PCHIFU1,-34.183597220000003,-70.744647222200001,-34.182672664899997,-70.743709424200006,gran rancagua,2451009.01
1733,MIHF2,MIHF2U9,-33.439230999999999,-70.645561000000001,-33.439113660499999,-70.645804552900003,gran santiago,15004.83
1571,LEHB1,LEHB1U3,-33.517518000000003,-70.699504000000005,-33.517115693000001,-70.699504000000005,gran santiago,1053459.26
1850,RMPC1,RMPC1C,-33.618198000000000,-70.622200000000007,-33.618407579600003,-70.623627312599993,gran santiago,2025214.01
275,HTRI1,HTRI1U3,-33.535494999999997,-70.603410999999994,-33.535092693000003,-70.603410999999994,gran santiago,394118.51
3928,BUSTF,BUSTFU7,-33.438991000000001,-70.593986000000001,-33.438624652900003,-70.594509196800004,gran santiago,316383.63
898,ANTPV,ANTPVU2,-33.069138879999997,-71.638750000000002,-33.070273014700000,-71.639242589899993,gran valparaiso,14149164.21
3902,PMLSF,PMLSFW1,-27.395309999999998,-70.288359999999997,-27.396102390100001,-70.288202630800001,copiapo,9203721.35
1213,RRAHF,RRAHF9A,-40.586391100000000,-73.158719399999995,-40.584973431599998,-73.159398831900006,osorno,14280917.14
9238,HLRE5,HLRE5U1,-33.440816222099997,-70.549735169399995,-33.440413915100002,-70.549735169399995,gran santiago,650760.98
292,JMONT,JMONTU7,-53.156136109999998,-70.894099999999995,-53.155961460299999,-70.895751806899995,punta arenas,76393960.23
6437,IENTE,IENTEU2,-22.457419999999999,-68.912689999999998,-22.458050074900001,-68.912441851799997,calama,1547591.50
3083,ROBES,ROBESU3,-33.455736000000002,-70.654646999999997,-33.456084408099997,-70.654888102000001,gran santiago,210015.45
966,COVIN,COVINU8,-23.689167000000001,-70.408056000000002,-23.689167000000001,-70.407616674799996,antofagasta,957349.09
1946,TLGG1,TLGG1L0,-33.657602769999997,-70.939897221999999,-33.657602769999997,-70.939897221999999,talagante,5097737.30
1256,EXBSU,EXBSUU1,-32.933833000000000,-71.542361000000000,-32.933658350300000,-71.541180865499996,gran valparaiso,1930750.84
181,HSFC7,HSFC7U8,-33.412678000000000,-70.513510999999994,-33.412795339500001,-70.513267520900001,gran santiago,3012216.72
1155,RMANQ,RMANQAC,-36.607758330000003,-72.104263888899993,-36.608680283500000,-72.106253195400001,gran chillan,259610.38
3845,MAPQF,MAPQF9B,-33.415019440000002,-70.589061111099994,-33.415397484899998,-70.589225957300002,gran santiago,43533.00
8612,RO2CL,RO2CLU7,-34.163941000000001,-70.713307000000000,-34.163446674100001,-70.712888684299998,gran rancagua,785629.09
3343,RENAF,RENAFL0,-37.672649999999997,-72.577590000000001,-37.672649999999997,-72.577590000000001,renaico,166122258.32
1798,HLQIF,HLQIFU2,-36.983661110000000,-72.935850000000002,-36.984365147200002,-72.937376575800002,hualqui,60010229.31
3194,AROMF,AROMFU2,-40.595798000000002,-73.110198999999994,-40.597017428299999,-73.109271787500006,osorno,23997065.36
0,PINDE,PINDE,-34.169800000000002,-70.743499999999997,-34.169800000000002,-70.743499999999997,gran rancagua,56407.73
6047,RCANF,RCANFU8,-33.434100000000001,-70.621700000000004,-33.433380901600003,-70.620976961400004,gran santiago,115552.19
6846,LHTT2,LHTT2U2,-33.399700000000003,-70.577740000000006,-33.399385630600001,-70.575604443100005,gran santiago,117111.09
1283,PAIG1,PAIG1Y,-33.810993000000003,-70.742598999999998,-33.810894031799997,-70.741923478600000,paine,5914619.57
1163,ROSAQ,ROSAQL0,-33.050722000000000,-71.455388999999997,-33.050722000000000,-71.455388999999997,gran valparaiso,2316672.25
2582,UNSER,UNSERU7,-29.914269999999998,-71.239990000000006,-29.913867693000000,-71.239990000000006,gran la serena,782310.49
2248,ITCTS,ITCTSBA,-33.537566660000003,-70.664352777800005,-33.537566660000003,-70.664352777800005,gran santiago,137153.42
2291,CURPU,CURPUU3,-33.139470000000003,-71.564390000000003,-33.138646123500003,-71.565078940600003,gran valparaiso,18385956.70
1661,LOMIR,LOMIRL0,-33.621429999999997,-70.706119999999999,-33.621429999999997,-70.706119999999999,gran santiago,1680083.85
9873,GRALU,GRALUU2,-29.922499999999999,-71.242361000000002,-29.922558216599999,-71.241980058099998,gran la serena,668590.88
794,FELIU,FELIUU8,-33.321210000000001,-70.646128000000004,-33.321139873299998,-70.647087248000005,gran santiago,10835021.73
4638,EMATT,EMATTAX,-33.404899999999998,-70.573220000000006,-33.404899999999998,-70.573220000000006,gran santiago,8449.65
19423,ABTIS,ABTISU1,-33.405667999999999,-70.572502000000000,-33.405667999999999,-70.572502000000000,gran santiago,19861.27
1255,MPVSF,MPVSF3A,-33.517567000000000,-70.600555000000000,-33.517567000000000,-70.600555000000000,gran santiago,85705.35
2258,LOSQU,LOSQUU7,-23.695222000000001,-70.402111000000005,-23.695609896899999,-70.401606161199993,antofagasta,37151118.02
449,SCNOF,SCNOF5C,-34.629111109999997,-71.349444444400007,-34.628115450999999,-71.350654445999993,santa cruz,13765438.92
30010,HOSAF,HOSAFAA,-33.437359999999998,-70.624459999999999,-33.436991274800000,-70.624452287400004,gran santiago,98086.81
1704,HUARA,HUARAU3,-33.428389000000003,-70.559416999999996,-33.428389000000003,-70.559858879299995,gran santiago,432868.24
6165,MSLMN,MSLMNU2,-33.437600000000003,-70.643500000000003,-33.437668798499999,-70.643273486300004,gran santiago,29544.13
3574,SCOX2,SCOX2L0,-33.466943999999998,-70.652500000000003,-33.466943999999998,-70.652500000000003,gran santiago,337899.26
2175,PLTCL,PLTCLU7,-36.729261999999999,-73.117052999999999,-36.728350465100000,-73.116522661399998,gran concepcion,3318062.55
2761,ENJCH,ENJCHU7,-42.488799999999998,-73.772278000000000,-42.488799999999998,-73.772278000000000,castro,11055711.58
4722,UAND2,UAND2U4,-33.406519439999997,-70.507374999999996,-33.405513672500000,-70.507374999999996,gran santiago,392515.98
6324,HPDV1,HPDV1U7,-33.454983329999997,-70.613925000300000,-33.454581084300003,-70.613916584799995,gran santiago,148502.27
728,PAORL,PAORLU7,-33.473799999999997,-70.736300000000000,-33.472794232500000,-70.736300000000000,gran santiago,1186807.35
8737,COPHU,COPHUW1,-33.413300000000000,-70.548400000000001,-33.412830641799999,-70.548400000000001,gran santiago,500834.55
536,MPRTF,MPRTFU8,-29.902132999999999,-71.248638000000000,-29.902103780499999,-71.248252732500006,gran la serena,27760.44
303,PALMF,PALMF9B,-34.595661110000002,-71.360355555599995,-34.596431572599997,-71.359570184999995,santa cruz,63305774.57
1570,LIBC2,LIBC2B,-33.016640000000002,-71.549942000000001,-33.017142883699997,-71.548903225600000,gran valparaiso,216096.76
3352,SECCO,SECCOU3,-39.792890000000000,-73.197640000000007,-39.792715350300000,-73.198929084900001,valdivia,29373515.94
4097,CMPCN,CMPCNU1,-37.509169999999997,-72.650810000000007,-37.510041665199999,-72.648906722700005,los angeles,43812945.75
1832,MAC2C,MAC2CU1,-33.481769999999997,-70.584410000000005,-33.481373804999997,-70.584326241699998,gran santiago,543640.26
12762,HUPEF,HUPEFU1,-33.397333000000003,-70.582306000000003,-33.396595437199998,-70.582306000000003,gran santiago,254786.84
2235,CHAEB,CHAEBU1,-18.355899999999998,-70.326899999999995,-18.354954887700000,-70.326537568099994,arica,208625671.73
1572,LCPHU,LCPHUU2,-33.397235999999999,-70.549942000000001,-33.397591459200001,-70.548772219300005,gran santiago,638551.70
3177,MACOF,MACOFW2,-33.357602770000000,-70.740291666700003,-33.358206230500002,-70.739040274600001,gran santiago,1477793.38
24538,MHGRF,MHGRF8A,-36.741073999999998,-73.108147000000002,-36.740235860399999,-73.108147000000002,gran concepcion,906205.31
5143,BLLC1,BLLC1W1,-33.045900000000003,-71.383361111100001,-33.047088585099999,-71.383111082499994,gran valparaiso,2749238.99
4030,MECUA,MECUAU9,-33.455877999999998,-70.701415999999995,-33.455877999999998,-70.701415999999995,gran santiago,185376.16
2586,ESDEC,ESDECW3,-33.386830000000003,-70.666452000000007,-33.387332883699997,-70.667495176000003,gran santiago,1109480.45
3121,RANC5,RANC5U1,-34.149777999999998,-70.718417000000002,-34.148772232500001,-70.718417000000002,gran rancagua,4827741.96
1783,BOLSF,BOLSF6B,-29.906169439999999,-71.250080555599993,-29.906375835599999,-71.249426378899997,gran la serena,195184.83
15500,HORAD,HORADU1,-23.681550000000001,-70.414190000000005,-23.681064251599999,-70.414047876699996,antofagasta,73500385.30
761,QUNTR,QUNTR9C,-32.772106000000001,-71.531136000000004,-32.771703692999999,-71.531964720199994,quintero,866052426.06
5964,MSVRF,MSVRF9A,-33.437099000000003,-70.625504000000006,-33.436909350699999,-70.625276737099995,gran santiago,66214.93
879,AZCC1,AZCC1Z,-23.620190000000001,-70.387054000000006,-23.619278465099999,-70.387517919199993,antofagasta,1285074.31
233,YNGC2,YNGC2U2,-33.427799000000000,-70.704696999999996,-33.428234832599998,-70.703792488299996,gran santiago,1059034.74
2590,ARCC1,ARCC1B,-18.477716000000001,-70.300735000000003,-18.478218883699999,-70.299816632700001,arica,1031991.36
6928,SFERN,SFERNW2,-34.581638890000001,-70.987888889999994,-34.581778609799997,-70.986926453699994,san fernando,961730.45
7299,MRINF,MRINFU8,-33.446815000000001,-70.639649000000006,-33.446640350300001,-70.638461933599999,gran santiago,156940.43
402,QLTCF,QLTCFU2,-32.880730550000003,-71.243347222200001,-32.880928486300000,-71.242010532699993,gran quillota,2516063.55
12642,MCROF,MCROFU9,-34.168455999999999,-70.741118999999998,-34.168333745200002,-70.741956985000002,gran rancagua,70631.13
3570,MFAR3,MFAR3U9,-33.403419999999997,-70.558430999999999,-33.402548979800002,-70.559033383400006,gran santiago,142962.67
913,PDCOF,PDCOF8C,-33.370350000000002,-70.690230999999997,-33.371279088199998,-70.690873311199994,gran santiago,570066.05
32488,EPANF,EPANF3A,-33.423779000000003,-70.610366999999997,-33.423779000000003,-70.610366999999997,gran santiago,8055.98
1950,ALENO,ALENOU8,-33.413609999999998,-70.597499999999997,-33.413394598700002,-70.596036512100000,gran santiago,79200.48
1608,CIVID,CIVIDU9,-53.146262999999998,-70.921053999999998,-53.146785612099997,-70.921557079099998,punta arenas,616548.50
4025,MSAHU,MSAHUU3,-33.454203999999997,-70.692296999999996,-33.454203999999997,-70.692296999999996,gran santiago,297046.96
8435,EDNER,EDNERDA,-33.404427769999998,-70.572211111100003,-33.401662780800002,-70.570666685600003,gran santiago,26208.65
372,PHSUF,PHSUF9B,-33.577316000000003,-70.823700000000002,-33.577741055700002,-70.822605899300001,gran santiago,4866423.66
8282,LANCF,LANCFU7,-32.824646999999999,-70.577989000000002,-32.824182455900001,-70.578308162900001,los andes,8655146.09
8535,SANT2,SANT2U7,-33.443852000000000,-70.623780999999994,-33.443421003399997,-70.623165440299999,gran santiago,226164.13
7932,MAPC1,MAPC1U2,-33.508201999999997,-70.719002000000003,-33.508201999999997,-70.717795764399995,gran santiago,1558135.14
17059,ERTEU,ERTEUU7,-33.552579999999999,-70.779719999999998,-33.552077116299998,-70.778674839100006,gran santiago,1448073.12
8263,MF112,MF112FA,-33.442188000000002,-70.650497000000001,-33.442188000000002,-70.650497000000001,gran santiago,6636.15
1547,VENTA,VENTA9A,-32.729717000000001,-71.489099999999993,-32.728176074799997,-71.487563004500004,quintero,13094962.26
137,SAMLF,SAMLFL0,-33.540999999999997,-70.563000000000002,-33.540999999999997,-70.563000000000002,gran santiago,1391184.99
27832,MPTRF,MPTRF8A,-33.430801000000002,-70.644660999999999,-33.430465744199999,-70.644660999999999,gran santiago,96273.78
269,SAEXF,SAEXFU7,-33.435344440000001,-70.619961111099997,-33.435009184199998,-70.619265278599997,gran santiago,255795.36
6901,LPAEP,LPAEPU9,-33.619300000000003,-70.631900000000002,-33.619486293000001,-70.633168738199998,gran santiago,2390158.30
3943,PALT2,PALT2W2,-33.595388999999997,-70.577805999999995,-33.595388999999997,-70.577081527900006,gran santiago,747625.11
144,TPOST,TPOSTW2,-33.444899999999997,-70.636399999999995,-33.445106395600000,-70.635720400699995,gran santiago,156268.35
2739,CREOC,CREOCU2,-36.825406000000001,-73.047942000000006,-36.825204846500000,-73.047942000000006,gran concepcion,36490.41
2717,HREGF,HREGFW3,-27.374970800000000,-70.324551299999996,-27.375547684499999,-70.325479076600004,copiapo,896861.09
2979,HUPF2,HUPF2U8,-33.439450000000001,-70.649910000000006,-33.439473286599998,-70.650068262399998,gran santiago,7134.72
21255,UAIVI,UAIVIU1,-33.019768999999997,-71.530243999999996,-33.019768999999997,-71.530243999999996,gran valparaiso,1069888.58
5516,PAI18,PAI18U2,-33.802917000000001,-70.706249999999997,-33.803520395200003,-70.707115392800006,paine,23056459.38
544,CAUCA,CAUCAU1,-32.712499999999999,-71.492778000000001,-32.711365865300003,-71.493268598399993,quintero,253893122.44
108,4ESC2,4ESC2U1,-29.935500000000001,-71.255491699999993,-29.936103460500000,-71.254285554899994,gran la serena,1126012.05
6776,SANT7,SANT7U2,-33.263809999999999,-70.727029999999999,-33.264212307000001,-70.726196637499996,gran santiago,6306040.90
626,TQMF2,TQMF2B,-32.917462999999998,-71.480407999999997,-32.918534127299999,-71.480872424500006,gran valparaiso,11942045.35
7522,CONST,CONSTU9,-35.340027999999997,-72.413805999999994,-35.339244081799997,-72.414360826899994,constitucion,1190828348.77
2161,MEPUE,MEPUEU8,-33.609783000000000,-70.575509999999994,-33.609749983699999,-70.575516990200001,gran santiago,263904.82
1166,ESPAJ,ESPAJU7,-33.456471999999998,-70.666416999999996,-33.455054331600003,-70.665798544200001,gran santiago,312083.38
1774,HLCO1,HLCO1U1,-33.397770999999999,-70.592534000000001,-33.397368692999997,-70.592534000000001,gran santiago,247864.32
4269,SPAMC,SPAMCL0,-34.169060000000002,-70.672409999999999,-34.169060000000002,-70.672409999999999,gran rancagua,6202727.05
1034,SFELS,SFELSAY,-32.757080549999998,-70.715488888899998,-32.758125774200003,-70.714771305599996,san felipe,3433938.42
890,NUNC1,NUNC1Z,-33.448794999999997,-70.572693000000001,-33.449364934899997,-70.573876111000004,gran santiago,251661.50
12690,LIMAO,LIMAOU2,-33.012329999999999,-71.249579999999995,-33.013201020200000,-71.248980290099993,limache,9726269.56
3061,ULTRI,ULTRIU7,-33.414324999999998,-70.603099999999998,-33.414324999999998,-70.603099999999998,gran santiago,35240.25
1370,ESALT,ESALTU1,-33.405610000000003,-70.623819999999995,-33.405092804100001,-70.624558345500006,gran santiago,1007782.93
4067,AYSUR,AYSURU1,-45.413750000000000,-72.681916999999999,-45.413548846499999,-72.681420681399999,puerto aisen,164562992.21
589,IVAVE,IVAVEU7,-33.436039999999998,-70.643640000000005,-33.434871069700002,-70.643762548300003,gran santiago,48854.93
2889,SECOC,SECOCU3,-29.873225000000001,-71.250166699999994,-29.872498642400000,-71.250314400500002,gran la serena,8047110.73
4022,POCUF,POCUFU7,-33.431865999999999,-70.584395999999998,-33.431154814999999,-70.585248179499999,gran santiago,405661.57
6781,HLRE3,HLRE3U1,-33.459947000000000,-70.521085999999997,-33.459544692999998,-70.521085999999997,gran santiago,970524.01
5577,PECHF,PECHFU7,-33.036746999999998,-71.630898999999999,-33.037037340099999,-71.630699042600000,gran valparaiso,252359.68
1043,5DFF2,5DFF2Y,-33.414355999999998,-70.718352999999993,-33.414952114000002,-70.717333070999999,gran santiago,1207125.21
179,TOJDF,TOJDFW2,-33.417946000000001,-70.603202999999993,-33.417084006800003,-70.601972254200007,gran santiago,28972.31
16,EVERG,EVERGAC,-33.430505549999999,-70.594513888899996,-33.430031453799998,-70.595190900099993,gran santiago,194838.18
6582,DIRAF,DIRAFU7,-33.449916999999999,-70.621741999999998,-33.449313539499997,-70.621741999999998,gran santiago,458668.33
293,ANTPR,ANTPRU8,-33.409241700000003,-70.635658300000003,-33.409744583699997,-70.634614854899993,gran santiago,1047292.34
